2011/4/5,41,26,8,10,29,41,44,9
2011/4/2,40,3,31,15,36,12,49,11
2011/3/31,39,38,24,39,23,6,40,32
2011/3/29,38,20,49,9,2,24,1,43
2011/3/26,37,2,20,47,31,12,25,29
2011/3/24,36,17,16,10,42,43,38,13
2011/3/22,35,24,45,18,34,38,26,15
2011/3/19,34,41,33,31,24,8,12,20
2011/3/17,33,5,31,4,23,48,39,20
2011/3/15,32,15,16,11,4,35,42,9
2011/3/13,31,14,6,43,27,26,30,21
2011/3/10,30,6,21,49,2,45,46,28
2011/3/8,29,37,33,23,4,47,15,22
2011/3/5,28,34,29,2,25,16,7,10
2011/3/3,27,33,9,8,49,13,17,30
2011/3/1,26,45,4,30,43,41,25,29
2011/2/26,25,47,24,1,37,33,28,49
2011/2/24,24,30,26,7,29,41,27,44
2011/2/22,23,3,21,28,22,8,48,5
2011/2/19,22,16,13,42,18,23,34,40
2011/2/17,21,30,24,25,35,9,37,45
2011/2/15,20,38,16,41,17,27,18,30
2011/2/13,19,10,37,20,47,24,13,16
2011/2/10,18,36,9,20,18,3,2,12
2011/2/8,17,28,21,32,34,11,27,17
2011/2/6,16,31,1,16,27,47,2,19
2011/2/3,15,28,36,37,8,10,6,21
2011/2/1,14,46,32,8,22,48,1,9
2011/1/29,13,9,10,8,29,49,5,46
2011/1/27,12,6,25,35,14,29,1,48
2011/1/25,11,16,17,26,9,21,14,20
2011/1/22,10,15,49,45,39,1,30,37
2011/1/20,9,28,42,37,21,30,5,48
2011/1/18,8,41,15,9,21,33,31,37
2011/1/15,7,31,18,32,46,13,29,2
2011/1/13,6,17,25,19,36,44,40,10
2011/1/11,5,29,42,48,1,2,37,38
2011/1/8,4,12,27,21,33,10,18,4
2011/1/6,3,7,26,4,15,14,19,43
2011/1/4,2,20,39,16,9,38,4,40
2011/1/2,1,1,13,20,24,37,39,3
2010/12/30,152,13,4,18,39,36,20,12
2010/12/28,151,8,36,28,37,23,31,12
2010/12/25,150,4,43,1,13,2,48,11
2010/12/22,149,4,3,35,41,24,15,36
2010/12/20,148,4,41,12,18,16,5,7
2010/12/18,147,45,15,39,19,34,44,23
2010/12/16,146,18,13,29,19,12,27,10
2010/12/14,145,29,28,7,48,3,38,40
2010/12/11,144,27,15,24,30,18,22,10
2010/12/9,143,4,20,10,33,36,25,37
2010/12/7,142,28,12,13,20,18,48,14
2010/12/5,141,10,20,46,47,9,42,27
2010/12/2,140,11,6,17,40,41,31,34
2010/11/30,139,16,19,45,3,48,14,9
2010/11/27,138,26,44,13,43,17,25,42
2010/11/25,137,28,39,22,45,17,31,8
2010/11/23,136,30,10,24,11,1,49,35
2010/11/20,135,6,30,9,33,3,29,14
2010/11/18,134,30,6,47,20,33,39,23
2010/11/16,133,46,3,39,49,12,20,19
2010/11/13,132,21,28,48,47,7,18,35
2010/11/11,131,15,43,5,29,6,28,48
2010/11/9,130,41,45,43,49,15,4,18
2010/11/4,129,27,25,9,5,44,33,17
2010/11/2,128,36,17,24,5,45,25,15
2010/10/30,127,24,12,7,49,8,30,27
2010/10/28,126,8,47,31,36,17,9,46
2010/10/26,125,14,33,41,20,3,8,32
2010/10/23,124,28,33,42,1,41,45,8
2010/10/21,123,9,35,46,4,23,49,18
2010/10/19,122,38,29,43,20,2,39,37
2010/10/16,121,30,45,1,44,49,29,41
2010/10/14,120,47,10,26,42,7,4,13
2010/10/12,119,24,13,38,46,21,9,27
2010/10/9,118,22,37,45,44,41,42,27
2010/10/7,117,21,15,14,22,40,43,2
2010/10/5,116,29,16,8,31,5,6,12
2010/10/2,115,16,36,27,21,7,17,6
2010/9/30,114,26,18,22,21,29,9,27
2010/9/28,113,49,42,31,30,45,7,46
2010/9/25,112,39,23,30,37,16,43,5
2010/9/21,111,35,23,48,36,13,10,47
2010/9/19,110,40,26,33,19,12,17,25
2010/9/16,109,8,47,49,5,46,31,34
2010/9/14,108,3,22,39,4,7,30,6
2010/9/11,107,35,36,24,39,10,20,12
2010/9/9,106,19,34,37,4,2,41,5
2010/9/7,105,2,3,16,42,43,45,27
2010/9/4,104,17,25,34,43,19,45,47
2010/9/2,103,11,48,7,23,3,20,38
2010/8/30,102,46,6,39,49,40,16,41
2010/8/28,101,3,1,6,7,49,36,42
2010/8/26,100,10,9,1,36,7,44,37
2010/8/24,99,11,9,37,6,25,16,45
2010/8/21,98,49,34,40,21,37,18,28
2010/8/19,97,8,43,48,12,30,46,35
2010/8/17,96,25,2,35,8,5,22,16
2010/8/14,95,38,17,34,46,6,12,43
2010/8/12,94,29,17,42,6,48,33,34
2010/8/10,93,39,20,12,30,5,8,23
2010/8/7,92,46,45,34,18,41,3,37
2010/8/5,91,8,46,42,49,30,48,7
2010/8/3,90,17,9,35,31,26,36,42
2010/7/31,89,37,33,28,29,35,12,22
2010/7/29,88,12,38,41,49,13,44,22
2010/7/27,87,4,17,43,28,23,46,22
2010/7/22,86,42,33,15,6,25,22,24
2010/7/20,85,26,47,13,29,5,40,42
2010/7/17,84,7,34,12,40,48,30,33
2010/7/15,83,2,16,41,10,44,18,31
2010/7/13,82,5,25,48,43,2,3,24
2010/7/10,81,2,42,25,27,22,35,13
2010/7/8,80,40,4,47,16,46,43,27
2010/7/6,79,42,21,14,17,46,29,49
2010/7/3,78,2,49,14,13,45,21,19
2010/6/29,77,21,11,41,48,8,38,49
2010/6/26,76,20,7,15,41,13,21,2
2010/6/24,75,23,34,5,26,49,31,24
2010/6/22,74,4,9,20,2,35,40,44
2010/6/19,73,12,8,27,13,35,2,37
2010/6/17,72,45,48,11,42,15,5,14
2010/6/15,71,5,21,18,49,35,10,11
2010/6/13,70,21,20,2,40,19,11,43
2010/6/10,69,49,26,36,8,32,35,24
2010/6/8,68,8,7,23,47,21,12,10
2010/6/5,67,15,37,38,40,30,9,1
2010/6/3,66,42,19,44,16,26,5,6
2010/6/1,65,24,11,7,46,28,13,26
2010/5/29,64,16,26,4,25,33,42,30
2010/5/27,63,28,49,9,22,32,33,18
2010/5/25,62,14,40,43,30,18,46,27
2010/5/22,61,12,26,29,18,33,17,41
2010/5/20,60,22,37,11,10,4,15,49
2010/5/18,59,7,48,12,20,4,39,14
2010/5/15,58,44,39,32,47,29,1,17
2010/5/13,57,22,49,39,37,31,16,32
2010/5/11,56,40,35,34,15,29,26,9
2010/5/9,55,1,27,34,8,21,5,20
2010/5/6,54,37,40,31,2,39,38,44
2010/5/4,53,19,41,40,34,46,24,15
2010/5/2,52,26,41,28,16,44,7,24
2010/4/29,51,5,24,41,7,26,49,3
2010/4/27,50,3,21,33,22,18,13,8
2010/4/24,49,23,12,5,39,29,16,11
2010/4/22,48,29,1,39,16,23,46,17
2010/4/20,47,27,6,35,17,25,40,32
2010/4/17,46,38,2,49,42,1,24,19
2010/4/15,45,36,21,37,35,19,30,33
2010/4/13,44,32,42,46,37,33,31,17
2010/4/11,43,36,38,7,41,2,20,40
2010/4/8,42,3,30,33,37,25,5,35
2010/4/6,41,42,35,20,25,45,11,8
2010/4/3,40,43,37,40,35,11,23,30
2010/4/1,39,42,20,31,43,23,21,41
2010/3/30,38,29,31,40,2,48,22,20
2010/3/27,37,1,44,22,36,3,8,29
2010/3/25,36,16,47,29,44,14,45,42
2010/3/23,35,46,11,32,7,22,27,17
2010/3/20,34,45,12,39,8,29,33,36
2010/3/18,33,39,19,37,4,41,30,31
2010/3/16,32,16,4,37,47,28,38,30
2010/3/13,31,39,22,4,1,14,18,48
2010/3/11,30,14,40,10,35,48,43,21
2010/3/9,29,17,28,9,45,13,14,20
2010/3/7,28,28,12,46,31,3,26,16
2010/3/4,27,24,11,10,33,34,38,16
2010/3/2,26,6,28,10,1,21,35,46
2010/2/27,25,25,17,36,22,16,18,47
2010/2/25,24,47,37,11,44,20,31,46
2010/2/23,23,8,19,43,44,48,49,46
2010/2/20,22,4,32,3,45,11,15,1
2010/2/18,21,32,11,28,7,5,4,3
2010/2/15,20,20,17,1,49,7,29,19
2010/2/13,19,29,27,5,26,21,28,44
2010/2/11,18,36,35,24,27,21,32,16
2010/2/9,17,10,14,13,49,4,8,7
2010/2/6,16,41,24,16,5,1,13,14
2010/2/4,15,25,9,42,47,20,36,13
2010/2/2,14,10,38,1,13,14,39,41
2010/1/30,13,6,32,30,34,2,4,40
2010/1/28,12,3,43,46,15,32,9,28
2010/1/26,11,9,8,38,17,37,31,2
2010/1/23,10,46,18,19,39,26,34,2
2010/1/21,9,48,7,6,24,17,41,16
2010/1/19,8,9,2,3,41,24,33,40
2010/1/17,7,5,19,35,18,45,28,27
2010/1/14,6,26,48,38,27,21,35,41
2010/1/12,5,29,9,30,23,25,48,1
2010/1/9,4,45,8,16,40,4,39,10
2010/1/7,3,5,14,45,48,16,25,42
2010/1/5,2,22,28,16,5,14,26,27
2010/1/2,1,11,13,22,16,21,18,6
2009/12/31,154,33,26,28,41,31,40,19
2009/12/29,153,33,39,9,38,27,40,14
2009/12/26,152,42,27,21,17,36,6,23
2009/12/24,151,20,22,27,26,44,31,49
2009/12/22,150,33,6,44,23,30,43,10
2009/12/20,149,4,45,24,32,2,28,38
2009/12/17,148,43,4,30,49,37,2,10
2009/12/15,147,10,40,27,28,47,46,18
2009/12/12,146,40,46,37,8,9,49,41
2009/12/10,145,4,15,16,49,34,8,45
2009/12/8,144,35,31,12,29,6,23,21
2009/12/5,143,14,1,38,17,35,23,31
2009/12/3,142,20,15,10,46,21,34,4
2009/12/1,141,5,44,10,4,17,39,24
2009/11/28,140,25,38,1,5,32,39,4
2009/11/26,139,17,42,3,1,9,18,7
2009/11/24,138,24,7,45,21,33,35,26
2009/11/21,137,2,38,23,28,45,8,21
2009/11/19,136,11,19,41,35,45,13,24
2009/11/17,135,42,9,2,43,4,28,45
2009/11/14,134,42,26,28,6,15,3,21
2009/11/12,133,10,9,6,20,1,46,14
2009/11/10,132,24,8,2,22,35,18,17
2009/11/8,131,38,17,35,27,32,2,41
2009/11/5,130,42,3,13,40,31,9,30
2009/11/3,129,33,19,43,42,45,3,44
2009/10/31,128,30,27,29,25,11,44,23
2009/10/29,127,44,15,14,16,18,13,48
2009/10/27,126,41,35,16,13,31,42,36
2009/10/24,125,25,34,26,41,45,22,15
2009/10/22,124,40,1,47,2,29,24,7
2009/10/20,123,34,8,46,39,26,36,35
2009/10/18,122,42,32,4,20,2,15,48
2009/10/15,121,15,17,22,37,47,39,26
2009/10/13,120,36,18,43,15,13,45,7
2009/10/10,119,19,16,12,49,2,20,4
2009/10/8,118,35,39,21,31,33,44,28
2009/10/6,117,36,12,15,24,49,17,14
2009/10/3,116,16,39,4,6,22,11,10
2009/9/29,115,33,15,48,1,40,5,21
2009/9/27,114,3,1,41,30,47,9,19
2009/9/24,113,34,9,36,19,22,26,24
2009/9/22,112,9,5,18,1,24,32,38
2009/9/19,111,41,23,28,39,37,20,26
2009/9/17,110,30,28,24,21,48,19,26
2009/9/12,108,35,3,43,1,14,17,47
2009/9/10,107,29,31,35,33,7,32,48
2009/9/8,106,21,13,11,20,28,16,15
2009/9/6,105,9,24,41,48,35,40,31
2009/9/4,104,14,9,49,6,47,17,38
2009/9/1,103,22,17,19,40,27,46,4
2009/8/29,102,35,33,4,18,26,17,40
2009/8/27,101,24,5,42,8,17,30,34
2009/8/25,100,15,11,32,12,24,5,39
2009/8/22,99,48,4,12,29,3,32,16
2009/8/20,98,26,12,22,27,29,15,37
2009/8/18,97,33,3,20,18,15,1,48
2009/8/15,96,24,34,6,23,16,20,42
2009/8/13,95,27,18,29,37,3,6,4
2009/8/11,94,24,15,31,39,23,1,20
2009/8/8,93,8,5,30,10,11,23,42
2009/8/6,92,48,3,38,18,47,28,24
2009/8/4,91,32,9,36,34,37,27,20
2009/8/1,90,8,45,48,47,1,20,11
2009/7/30,89,18,12,4,40,11,21,44
2009/7/28,88,49,4,28,46,11,20,31
2009/7/25,87,23,22,4,31,47,36,20
2009/7/23,86,11,3,1,47,15,39,44
2009/7/21,85,13,15,4,6,1,48,39
2009/7/18,84,39,38,29,24,41,28,19
2009/7/14,82,2,39,10,46,47,19,41
2009/7/11,81,2,9,21,47,18,32,26
2009/7/9,80,24,30,46,31,26,4,2
2009/7/7,79,47,38,41,6,30,27,20
2009/7/4,78,20,2,19,49,14,17,26
2009/7/2,77,22,24,40,19,6,29,4
2009/6/30,76,17,5,11,15,46,25,24
2009/6/27,75,16,26,18,21,48,30,45
2009/6/25,74,36,45,30,26,19,12,20
2009/6/23,73,34,1,19,39,48,43,45
2009/6/20,72,7,11,24,32,49,35,46
2009/6/18,71,26,2,19,17,22,11,13
2009/6/16,70,37,41,16,30,27,25,36
2009/6/14,69,42,39,12,43,13,25,38
2009/6/11,68,8,11,33,43,20,15,34
2009/6/9,67,46,13,16,7,35,42,25
2009/6/6,66,1,23,5,8,48,32,3
2009/6/4,65,4,43,9,24,22,19,1
2009/6/2,64,47,29,26,5,7,18,2
2009/5/30,63,14,27,9,12,36,20,11
2009/5/28,62,49,2,28,46,12,20,31
2009/5/26,61,25,11,14,27,47,19,20
2009/5/23,60,21,32,46,8,1,37,22
2009/5/19,59,45,36,28,38,40,33,4
2009/5/16,58,3,7,20,18,27,11,2
2009/5/14,57,49,43,46,23,6,31,40
2009/5/12,56,29,9,38,25,36,41,23
2009/5/10,55,48,11,21,41,28,14,32
2009/5/7,54,7,3,9,16,34,2,14
2009/5/5,53,31,30,45,41,5,29,47
2009/5/2,52,6,29,18,1,39,48,10
2009/4/30,51,8,21,30,49,38,11,35
2009/4/28,50,41,7,20,36,3,34,39
2009/4/25,49,34,17,46,38,4,49,7
2009/4/23,48,45,34,46,20,42,15,23
2009/4/21,47,31,4,43,41,18,42,24
2009/4/18,46,33,14,29,10,48,22,5
2009/4/16,45,19,12,11,1,30,28,49
2009/4/14,44,27,2,42,22,41,7,5
2009/4/11,43,38,47,16,45,3,25,35
2009/4/9,42,44,7,29,9,49,22,1
2009/4/7,41,45,4,21,29,41,22,14
2009/4/4,40,2,18,46,17,10,6,34
2009/4/2,39,33,39,7,13,20,45,30
2009/3/31,38,29,1,7,15,23,35,14
2009/3/29,37,42,24,40,32,43,36,47
2009/3/26,36,42,36,5,38,14,34,19
2009/3/24,35,12,16,4,38,46,15,21
2009/3/21,34,27,32,23,13,43,34,22
2009/3/19,33,32,14,21,18,6,46,43
2009/3/17,32,37,14,11,21,17,12,10
2009/3/14,31,43,10,16,19,42,33,12
2009/3/12,30,32,16,30,15,2,12,5
2009/3/10,29,48,21,39,27,33,32,9
2009/3/8,28,11,40,4,3,28,37,36
2009/3/5,27,7,33,17,2,47,20,45
2009/3/3,26,22,37,25,49,30,38,15
2009/2/28,25,24,22,34,15,5,46,26
2009/2/26,24,15,24,14,23,19,25,2
2009/2/24,23,47,38,32,9,37,1,25
2009/2/21,22,15,21,14,8,20,7,44
2009/2/19,21,36,26,9,16,6,29,8
2009/2/17,20,39,12,26,8,15,44,6
2009/2/14,19,12,37,39,31,17,46,8
2009/2/12,18,32,42,10,22,14,28,36
2009/2/10,17,4,14,24,21,48,6,8
2009/2/7,16,42,44,9,48,12,45,35
2009/2/5,15,3,47,36,46,25,23,20
2009/2/3,14,26,12,46,8,44,31,42
2009/1/31,13,9,14,24,10,4,29,38
2009/1/29,12,36,9,25,8,17,6,4
2009/1/27,11,42,13,7,21,17,45,36
2009/1/25,10,44,40,47,4,12,19,49
2009/1/23,9,37,44,47,5,17,38,12
2009/1/20,8,34,42,22,13,5,29,37
2009/1/17,7,1,47,28,29,16,15,37
2009/1/15,6,6,9,32,24,10,12,30
2009/1/13,5,36,41,15,12,49,40,42
2009/1/11,4,7,16,3,47,19,44,31
2009/1/8,3,22,46,19,33,18,42,7
2009/1/6,2,23,42,45,30,9,14,19
2009/1/3,1,16,30,21,2,10,22,26
2008/12/30,149,4,29,40,18,47,8,9
2008/12/27,148,2,21,24,34,17,19,18
2008/12/23,147,29,33,48,24,26,22,46
2008/12/21,146,6,20,34,26,40,13,10
2008/12/18,145,40,22,31,27,46,2,13
2008/12/16,144,32,44,36,38,29,21,43
2008/12/13,143,40,1,27,7,36,48,13
2008/12/11,142,47,1,48,11,41,10,20
2008/12/9,141,21,44,14,47,7,43,35
2008/12/7,140,26,28,17,9,30,4,1
2008/12/4,139,35,47,10,8,37,28,12
2008/12/2,138,43,30,31,29,3,13,8
2008/11/29,137,6,27,37,33,36,5,48
2008/11/27,136,6,36,46,14,21,4,41
2008/11/25,135,38,3,48,46,18,9,13
2008/11/22,134,28,1,4,24,17,3,7
2008/11/20,133,41,13,40,31,4,36,49
2008/11/18,132,28,18,32,29,5,11,10
2008/11/15,131,32,2,8,5,24,37,35
2008/11/13,130,33,9,34,10,43,20,42
2008/11/11,129,19,32,27,17,20,35,11
2008/11/9,128,24,1,15,48,4,6,43
2008/11/6,127,43,35,5,42,6,28,4
2008/11/3,126,25,8,1,38,20,43,39
2008/11/1,125,32,19,23,44,17,11,25
2008/10/30,124,13,33,40,5,23,37,39
2008/10/28,123,13,3,26,10,11,48,9
2008/10/25,122,22,13,18,30,3,20,39
2008/10/23,121,46,5,21,19,27,9,37
2008/10/21,120,37,8,1,9,35,32,14
2008/10/18,119,7,9,3,6,32,35,24
2008/10/16,118,31,44,21,6,40,42,7
2008/10/14,117,11,19,14,44,21,41,31
2008/10/11,116,46,37,35,11,38,8,27
2008/10/9,115,1,27,38,19,2,12,41
2008/10/7,114,34,46,4,49,26,10,5
2008/10/4,113,14,22,19,4,16,35,9
2008/10/2,112,42,32,17,29,20,13,15
2008/9/30,111,26,11,47,27,40,39,34
2008/9/27,110,39,33,36,17,7,44,31
2008/9/25,109,1,29,16,46,4,15,30
2008/9/20,108,5,49,28,4,27,10,46
2008/9/18,107,2,34,17,46,49,38,33
2008/9/16,106,40,4,14,9,36,25,45
2008/9/13,105,46,34,16,8,9,3,42
2008/9/11,104,12,8,25,20,49,2,34
2008/9/9,103,7,48,15,23,29,3,5
2008/9/6,102,38,23,18,22,10,4,35
2008/9/4,101,22,7,17,42,26,31,12
2008/9/2,100,13,9,22,16,31,24,18
2008/8/30,99,2,49,37,10,8,44,22
2008/8/28,98,38,21,34,1,27,31,10
2008/8/26,97,25,2,43,13,19,30,44
2008/8/23,96,20,9,10,6,34,25,41
2008/8/21,95,1,20,21,3,37,35,46
2008/8/19,94,32,7,19,39,24,26,20
2008/8/16,93,38,25,14,43,46,32,35
2008/8/14,92,46,27,23,41,16,20,6
2008/8/12,91,28,26,11,31,10,15,43
2008/8/9,90,21,19,15,8,42,32,10
2008/8/7,89,30,37,23,3,24,17,26
2008/8/5,88,11,49,16,6,38,42,40
2008/8/2,87,8,33,11,6,34,4,25
2008/7/31,86,25,33,1,34,41,8,28
2008/7/29,85,7,34,35,15,25,38,6
2008/7/26,84,9,41,48,13,10,12,6
2008/7/24,83,38,29,45,31,15,5,48
2008/7/22,82,45,40,29,33,43,10,8
2008/7/19,81,46,18,35,1,24,29,2
2008/7/17,80,18,38,25,47,27,15,2
2008/7/15,79,17,47,24,38,9,19,3
2008/7/12,78,38,27,21,5,25,40,11
2008/7/10,77,17,41,44,18,5,12,32
2008/7/8,76,21,19,15,24,18,26,36
2008/7/5,75,15,7,38,20,2,6,14
2008/7/2,74,48,31,21,3,26,29,1
2008/6/29,73,28,7,1,19,34,2,5
2008/6/27,72,48,40,33,46,39,8,24
2008/6/24,71,9,29,22,27,42,8,38
2008/6/21,70,34,29,13,5,44,1,25
2008/6/19,69,2,18,11,45,39,26,24
2008/6/17,68,13,32,3,5,6,31,15
2008/6/14,67,3,44,41,19,15,40,13
2008/6/12,66,37,6,22,9,4,15,3
2008/6/10,65,11,7,2,20,29,45,48
2008/6/7,64,14,6,39,45,11,23,10
2008/6/3,63,41,40,33,5,32,49,30
2008/5/31,62,42,36,16,11,31,34,13
2008/5/29,61,39,1,44,49,27,6,36
2008/5/27,60,29,24,28,22,23,43,6
2008/5/24,59,12,5,31,1,19,14,45
2008/5/22,58,29,23,34,19,41,1,15
2008/5/20,57,6,25,1,4,47,23,49
2008/5/17,56,18,24,45,46,48,3,31
2008/5/15,55,47,45,38,22,7,21,40
2008/5/13,54,8,34,40,37,19,26,29
2008/5/10,53,49,6,5,41,27,47,40
2008/5/8,52,16,49,35,31,37,24,39
2008/5/6,51,26,28,13,8,49,7,17
2008/5/3,50,39,37,3,5,1,4,8
2008/4/29,49,25,41,22,24,40,20,35
2008/4/26,48,19,17,13,32,15,24,9
2008/4/24,47,35,12,31,25,8,13,21
2008/4/22,46,14,8,36,40,46,31,9
2008/4/19,45,16,10,42,19,46,7,20
2008/4/17,44,10,31,7,48,11,27,5
2008/4/15,43,25,38,48,31,8,43,23
2008/4/13,42,38,34,23,9,22,1,24
2008/4/8,41,21,13,11,36,39,40,43
2008/4/3,40,17,28,41,36,6,1,31
2008/4/1,39,49,16,44,27,15,40,31
2008/3/29,38,9,39,30,6,32,48,4
2008/3/27,37,16,32,3,45,4,48,23
2008/3/25,36,15,35,7,25,22,14,32
2008/3/22,35,49,48,18,38,13,32,40
2008/3/20,34,12,26,4,33,45,22,8
2008/3/18,33,37,44,13,23,28,30,49
2008/3/15,32,10,21,47,22,8,30,28
2008/3/13,31,36,31,44,33,28,12,7
2008/3/11,30,23,13,5,28,40,15,17
2008/3/8,29,31,16,38,25,49,36,29
2008/3/6,28,25,7,12,24,39,44,27
2008/3/4,27,49,5,2,13,21,20,36
2008/3/2,26,7,22,5,35,32,30,13
2008/2/28,25,6,17,13,35,49,8,45
2008/2/26,24,39,34,9,23,30,20,13
2008/2/23,23,14,47,9,33,24,2,48
2008/2/21,22,48,27,24,22,18,30,3
2008/2/19,21,15,38,29,5,32,39,31
2008/2/16,20,22,5,8,29,2,41,28
2008/2/14,19,4,15,39,6,29,33,18
2008/2/12,18,31,23,40,45,12,37,35
2008/2/10,17,26,32,39,7,30,24,47
2008/2/8,16,38,30,2,16,31,48,36
2008/2/5,15,6,43,36,48,40,3,8
2008/2/3,14,46,36,34,1,42,37,39
2008/1/31,13,49,24,41,42,32,48,10
2008/1/29,12,43,33,16,24,22,44,29
2008/1/26,11,19,22,33,13,15,38,39
2008/1/24,10,38,23,26,46,10,42,29
2008/1/22,9,9,30,16,49,33,17,41
2008/1/19,8,32,4,7,20,34,8,24
2008/1/17,7,36,35,24,40,8,19,23
2008/1/15,6,15,37,45,10,18,11,26
2008/1/13,5,8,26,13,42,22,18,43
2008/1/10,4,20,26,46,4,42,47,22
2008/1/8,3,2,14,40,9,45,24,3
2008/1/5,2,33,3,42,14,32,11,15
2008/1/3,1,36,5,8,42,46,39,14
2007/12/31,152,21,23,45,37,15,16,4
2007/12/29,151,6,48,12,33,16,41,8
2007/12/27,150,17,37,48,40,38,7,43
2007/12/25,149,21,46,30,1,2,44,33
2007/12/22,148,1,46,17,9,28,42,32
2007/12/18,147,2,24,19,40,1,6,44
2007/12/16,146,17,23,1,44,40,25,26
2007/12/14,145,5,42,23,15,7,18,10
2007/12/11,144,35,16,40,41,18,24,47
2007/12/9,143,35,14,41,38,42,9,40
2007/12/6,142,5,39,26,46,38,33,47
2007/12/4,141,45,26,28,30,23,18,15
2007/12/2,140,29,30,35,18,25,32,39
2007/11/29,139,13,27,19,10,48,43,8
2007/11/27,138,7,45,27,33,35,25,6
2007/11/24,137,40,42,19,5,32,25,4
2007/11/22,136,39,1,12,40,29,48,41
2007/11/20,135,44,6,22,13,30,12,26
2007/11/18,134,4,32,25,1,6,20,43
2007/11/15,133,16,18,41,45,27,12,29
2007/11/13,132,2,42,30,6,15,38,29
2007/11/10,131,15,8,41,1,43,6,2
2007/11/8,130,30,37,14,28,6,18,21
2007/11/4,129,47,40,13,4,27,25,45
2007/11/1,128,18,43,24,5,9,12,7
2007/10/30,127,31,19,41,47,42,12,13
2007/10/27,126,35,27,30,46,43,2,36
2007/10/25,125,35,42,4,49,14,31,1
2007/10/23,124,31,37,21,29,13,6,25
2007/10/20,123,19,14,42,18,4,30,34
2007/10/18,122,39,37,47,1,48,2,34
2007/10/16,121,10,6,11,14,31,40,49
2007/10/13,120,27,25,24,23,45,43,11
2007/10/11,119,42,12,23,26,19,33,27
2007/10/9,118,16,49,32,10,9,23,19
2007/10/6,117,38,7,20,25,45,33,26
2007/10/4,116,29,28,38,37,14,6,12
2007/10/2,115,30,37,21,43,34,10,17
2007/9/29,114,42,41,47,35,44,49,48
2007/9/27,113,45,9,6,34,23,17,2
2007/9/25,112,8,25,24,34,2,16,40
2007/9/22,111,24,6,48,44,49,5,45
2007/9/20,110,41,40,11,13,6,28,49
2007/9/18,109,41,10,37,43,12,24,17
2007/9/16,108,8,24,17,27,7,6,38
2007/9/13,107,38,32,8,25,14,15,11
2007/9/11,106,36,44,14,26,23,35,5
2007/9/8,105,3,31,34,35,14,1,16
2007/9/6,104,4,44,12,35,40,18,38
2007/9/4,103,38,49,45,6,28,44,34
2007/9/1,102,2,44,16,39,38,6,15
2007/8/30,101,34,39,23,13,3,4,37
2007/9/24,100,4,43,37,20,27,9,7
2007/8/26,99,42,6,44,23,20,45,13
2007/8/24,98,28,43,20,10,37,19,6
2007/8/21,97,48,22,13,10,36,33,31
2007/8/18,96,18,22,35,14,40,31,46
2007/8/16,95,18,16,30,14,35,26,10
2007/8/14,94,9,27,12,40,29,7,5
2007/8/11,93,35,38,43,44,6,9,41
2007/8/9,92,44,4,3,17,12,5,37
2007/8/7,91,48,45,14,26,1,32,46
2007/8/2,90,29,40,8,22,35,41,6
2007/7/31,89,48,21,3,47,43,4,7
2007/7/28,88,30,31,29,38,18,21,34
2007/7/26,87,22,46,28,32,13,37,17
2007/7/24,86,41,49,30,16,26,36,13
2007/7/21,85,43,45,9,18,5,40,17
2007/7/19,84,1,45,42,27,26,36,12
2007/7/17,83,10,12,42,5,13,16,41
2007/7/14,82,45,24,30,49,19,10,34
2007/7/12,81,6,16,18,22,17,49,33
2007/7/10,80,17,43,12,31,13,24,49
2007/7/7,79,8,10,35,45,4,15,16
2007/7/5,78,38,25,26,14,23,35,21
2007/7/3,77,48,22,45,16,35,36,32
2007/6/30,76,18,44,4,37,1,10,20
2007/6/28,75,46,41,38,4,40,15,33
2007/6/26,74,2,47,17,35,24,32,34
2007/6/23,73,10,27,28,31,38,24,23
2007/6/21,72,26,43,45,5,11,1,22
2007/6/19,71,8,11,12,20,32,4,47
2007/6/16,70,28,3,15,37,18,19,30
2007/6/14,69,19,41,21,29,33,3,46
2007/6/12,68,45,31,30,7,47,41,4
2007/6/10,67,48,6,9,1,37,36,13
2007/6/7,66,1,4,47,44,15,34,7
2007/6/5,65,11,22,37,5,9,21,32
2007/6/2,64,26,16,42,46,20,27,32
2007/5/31,63,1,25,38,7,20,4,17
2007/5/29,62,20,8,2,46,12,29,7
2007/5/26,61,29,23,36,26,24,41,12
2007/5/22,60,38,20,40,23,28,21,13
2007/5/19,59,46,21,36,31,24,38,43
2007/5/17,58,5,27,4,37,14,39,35
2007/5/15,57,36,43,33,42,12,30,15
2007/5/13,56,36,38,25,16,14,28,40
2007/5/10,55,4,6,41,14,46,12,15
2007/5/8,54,11,46,30,23,20,48,22
2007/5/5,53,20,11,45,7,49,9,42
2007/5/3,52,32,3,17,47,44,46,33
2007/4/30,51,44,38,27,11,10,18,37
2007/4/26,50,35,17,24,22,40,37,11
2007/4/24,49,7,19,4,14,6,37,9
2007/4/21,48,19,41,42,49,27,44,20
2007/4/19,47,7,48,29,15,9,32,38
2007/4/17,46,43,40,49,45,20,2,38
2007/4/15,45,14,19,44,11,35,49,10
2007/4/12,44,27,45,4,35,8,24,15
2007/4/10,43,45,13,6,9,31,40,47
2007/4/7,42,5,36,41,23,8,7,24
2007/4/5,41,13,40,33,35,48,39,27
2007/4/3,40,22,48,9,30,42,41,49
2007/4/1,39,16,17,38,28,21,45,10
